TranscriptCluster	Duke	UW
2988726	8.041600293	10.90852522
3775211	7.563251576	7.038048355
3382015	6.271133832	5.452257167
2595560	6.014616401	5.262007122
3382045	5.377784457	2.614864508
3382050	9.992765953	10.99927424
3382061	6.996175739	8.782684854
2988826	5.824912294	4.565680437
2988836	8.89451616	10.99610388
3775334	5.207390202	5.391556945
2988882	10.54838846	9.950373149
3382175	6.256119033	6.7934932
3775425	5.183148033	8.506997767
3382216	7.176095838	9.470239255
2989050	11.10147675	12.04303868
3382296	5.588546749	5.624126246
3382319	5.931415363	7.188664667
2989100	6.217219082	4.912288986
2989112	9.201094097	10.93271919
2989141	8.714235213	9.979363266
3382410	4.877118456	5.180905035
3775686	10.43808228	11.53789461
2989269	8.66148953	9.85451156
3382523	5.766569323	5.408612236
2989316	5.051827767	4.302884416
3775800	4.859770816	2.806528914
3775808	5.27598199	5.488877008
3382596	8.474774693	9.704079431
3775842	11.00758447	11.81534193
3382617	9.220897024	9.814598487
2596162	6.889050626	7.440620048
3775906	4.311283309	4.38603606
2989435	7.825082804	9.229333961
2596201	9.794302542	10.79446731
3382698	6.334749263	5.934980341
2989493	9.212746236	9.457899308
2596257	4.399149898	4.459216291
2989537	7.010253947	9.19370276
3382830	5.554990141	4.712478394
3382861	5.968214044	7.873118008
2596386	3.468645872	2.967458224
3776139	9.991384018	10.49678389
3382948	10.15226329	11.12398988
3776193	10.1894694	10.65260002
3382972	8.956072629	8.787363896
2596514	6.566121413	6.659342817
2989764	5.957239048	6.292783589
3383046	10.17120432	8.396649017
3383081	8.582343361	9.916878664
3383130	5.950371594	5.291986576
3383138	11.82652763	12.27730484
3383164	10.1182017	11.24115693
2596689	7.633690939	8.721762266
3776427	11.89182357	13.21335994
3776449	12.02626061	12.83577147
3383227	8.643630751	8.894205397
2596763	7.845966689	7.97181559
2596776	7.129968134	7.813441316
3776504	9.155354591	9.797422137
2990043	9.656178583	9.848270308
3383322	8.639443819	10.23893411
2596948	4.534657724	5.24056875
2596955	6.326881101	5.21350282
2596975	4.543096798	4.333628626
2596982	5.916817572	4.997485115
2597010	9.777089252	10.37116496
2990342	8.077319117	9.845749817
2990404	6.391274527	5.325682628
2990446	5.633881619	4.761421805
2990464	10.79854268	11.10541967
2597273	6.112540635	6.953501943
2597347	4.232042875	2.981572609
2597389	5.976757138	5.725022174
2597409	7.865796668	9.718776016
3777263	6.392745874	6.805795454
2597552	5.680008522	4.550334308
3777470	5.220512796	5.128630222
3384248	6.813265897	5.80681381
3384270	8.72382133	10.0812362
3384321	4.869781358	5.691034383
2991103	9.645799813	11.15119628
2597867	5.54798417	5.904423081
2991150	9.608777369	10.78124768
3384417	7.612070464	8.690151664
3384471	10.12515352	9.598546965
2991233	5.539197593	4.655538833
3777770	2.820217774	3.663126358
2598099	7.991717404	8.74098376
2598145	4.96318625	4.238944773
2991395	6.151129209	5.88622496
3384704	4.475501609	4.110710956
3384718	4.175175262	4.668423626
2598261	7.179478705	9.904243729
3777991	8.028302545	8.174013518
3778207	10.2603574	10.99283923
2598496	6.339543175	6.897214202
3385003	9.250490291	9.889889239
3778252	9.108100995	8.733296713
3385027	6.688412232	6.69989213
3385042	4.11594255	3.385942217
2598606	6.758415117	8.044206484
2991860	5.232321146	4.67210848
3778372	8.88403235	10.47451716
3778410	10.35813194	10.61534763
3385175	10.89824804	10.8207773
2991995	4.030148666	4.428893208
3778504	9.170415835	10.72459343
3385307	5.12513963	5.785873091
2598828	5.562216471	5.314567233
3778589	8.147393201	7.14018218
2598868	4.057614895	2.917734712
3778601	11.38900476	12.26792101
2992197	8.465608236	8.33690967
2992243	5.044555867	4.032391822
3385509	7.822494353	8.368091709
3778772	5.266958904	5.896917639
3778823	10.43630293	10.51963625
2599153	6.053463819	5.807214939
3385752	6.035833371	7.300593561
3385769	9.80575838	11.13224051
2599303	4.622104546	4.30838272
2992576	7.176035981	5.908360594
2599345	6.632489984	10.22239725
3385834	5.365250725	5.506443264
2599371	10.87715949	10.80521452
2599433	7.707469573	8.663869973
2992695	7.030052136	7.794697446
3385951	4.040393843	2.952893263
3779207	5.069868619	4.536805144
2599500	6.639343965	8.203796609
2992766	8.92823114	9.880933931
2599536	6.311707451	8.591911251
3386038	3.732623045	4.372041307
2992814	4.943280221	4.679553288
2599580	5.191047367	6.653784241
3779314	10.12196082	10.74995041
2992863	11.32019131	10.2212407
3779362	6.90080433	7.626234692
2599647	9.233573543	6.803459544
2599670	7.052467792	6.361786487
2992926	6.892679111	6.035777848
2992936	7.650129076	9.633069692
2599704	5.599675596	4.752443538
2992963	6.09809158	7.917582923
3386217	10.72116542	10.68986988
2992998	4.309412687	4.293860913
2599766	5.417695582	5.465558787
3779511	6.754446945	5.982841504
2993029	4.05771864	4.123577915
2599798	5.514589403	5.371773741
2599823	6.947272237	8.919784003
3779579	7.53642402	10.61748889
2599869	7.921857297	5.893251367
2993124	6.598769016	6.299203133
3779612	6.918847141	7.807981671
2599901	7.674593059	9.007967259
2599955	8.234354018	9.635192694
3779684	8.757990799	11.01393908
2993206	9.022688916	9.702430719
2599993	7.011350271	8.889554663
3779756	10.17488481	11.33953456
2600037	4.883938448	6.54786673
2600068	8.340524439	10.34559486
2600089	6.118076754	5.725923799
3779817	8.59692769	10.20376399
2600155	7.641110655	9.655555767
3386638	6.244715843	6.766732075
2600218	5.764276481	8.084613536
